SYMBOL,Z,N,A,EPorc,MAE,MSE,BEA
Pt,78,124,202,0.173622654185542,0.01368417522583,0.000187256651611,7.8815609
Au,79,92,171,0.859101903225691,0.066615679956055,0.004437648816008,7.7541069
Au,79,93,172,0.990855164132705,0.076951384533691,0.005921515581652,7.7661587
Au,79,94,173,0.936201324995463,0.072913557391358,0.005316386851463,7.7882348
Au,79,96,175,0.766744436968099,0.059940966333008,0.003592919444935,7.8175939
Au,79,97,176,0.794435264282606,0.062167607678223,0.003864811444433,7.8253837
Au,79,98,177,0.549293282125772,0.043085808673096,0.001856386909015,7.8438623
Au,79,99,178,0.606033362347594,0.047569950018311,0.002262900144745,7.8493946
Au,79,100,179,0.390597681744996,0.030722997338868,0.000943902565484,7.8656374
Au,79,101,180,0.458150599596258,0.036057915521241,0.001300173271737,7.8703194
Au,79,102,181,0.278262256561617,0.021937739678955,0.000481264422222,7.8838359
Au,79,103,182,0.361894422368453,0.028543496838379,0.000814731211763,7.8872442
Au,79,104,183,0.210419222931856,0.016620097833252,0.000276227651987,7.8985644
Au,79,105,184,0.316508764866163,0.025004808666992,0.000625240456473,7.9001947
Au,79,106,185,0.191628462407643,0.01515674017334,0.000229726772682,7.909441
Au,79,107,186,0.316988408824571,0.025072327844239,0.000628621623529,7.9095409
Au,79,108,187,0.20937661824975,0.016577252001953,0.000274805283936,7.9174323
Au,79,109,188,0.369832603544583,0.029271339672851,0.000856811326243,7.9147537
Au,79,110,189,0.270560431457464,0.021433763830567,0.000459406231945,7.9219876
Au,79,111,190,0.384388463645671,0.030439086273193,0.000926537973147,7.9188345
Au,79,112,191,0.237564717813582,0.018826248193359,0.000354427621038,7.9246819
Au,79,113,192,0.312736821285873,0.024769079302978,0.000613507289517,7.9201033
Au,79,114,193,0.188552206143269,0.014941187548828,0.000223239085369,7.9241648
Au,79,115,194,0.27398552351238,0.021696295495604,0.000470729238233,7.9187744
Au,79,116,195,0.168246708492699,0.013327457415771,0.000177621121169,7.9213778
Au,79,117,196,0.268030023560765,0.021214188525391,0.000450041794791,7.9148553
Au,79,118,197,0.185042721884782,0.014647343096923,0.000214544659799,7.9156548
Au,79,119,198,0.292074060271254,0.023098874206543,0.00053355798961,7.9085675
Au,79,120,199,0.239779566618873,0.018959221429443,0.000359452077211,7.9069379
Au,79,121,200,0.36367137964297,0.028724553009033,0.000825099945569,7.8984915
Au,79,122,201,0.332592057344875,0.026258725628662,0.000689520671641,7.8951752
Au,79,123,202,0.340030445872221,0.026814494934082,0.00071901713857,7.88591
Au,79,124,203,0.225971824074014,0.017808534393311,0.000317143897238,7.880865
Hg,80,92,172,0.758069510584729,0.058474498284912,0.003419266949672,7.7136064
Hg,80,94,174,0.809296179029083,0.062718714697265,0.003933637173277,7.7497851
Hg,80,95,175,0.975305202023036,0.075676011926269,0.005726858781065,7.7592134
Hg,80,96,176,0.789897895130693,0.061475099121094,0.003779187811948,7.782664
Hg,80,97,177,0.824913420100436,0.064259886791993,0.00412933305052,7.7898947
Hg,80,98,178,0.540082943089751,0.042187826763916,0.001779812727062,7.8113607
Hg,80,99,179,0.605141911399327,0.04729948392334,0.002237241179414,7.8162631
Hg,80,100,180,0.342604310532787,0.026846854406738,0.000720753591537,7.8361111
Hg,80,101,181,0.424664503223601,0.033292334729004,0.001108379551708,7.8396792
Hg,80,102,182,0.195931766548385,0.015394305212403,0.000236984632973,7.8569726
Hg,80,103,183,0.292553793580566,0.022992939208985,0.000528675253468,7.8593885
Hg,80,104,184,0.094356785275231,0.007429979180908,5.52045906287269E-05,7.8743454
Hg,80,105,185,0.219058655803411,0.017249859503174,0.000297557652879,7.8745391
Hg,80,106,186,0.037059541193064,0.002923353149414,8.54599363618712E-06,7.8882605
Hg,80,107,187,0.180143327749622,0.014207887145997,0.000201864057153,7.8869905
Hg,80,108,188,0.019770328600016,0.001561664978027,2.4387975035961E-06,7.899034
Hg,80,109,189,0.173353280139103,0.013689568463135,0.000187404284707,7.8969192
Hg,80,110,190,0.037761207812908,0.002985785272217,8.91491369178689E-06,7.9070174
Hg,80,111,191,0.205174285585842,0.016216565594482,0.00026297699968,7.9038002
Hg,80,112,192,0.092833637683516,0.007345059240722,5.39498952497228E-05,7.9120666
Hg,80,113,193,0.191245680774533,0.015123656799316,0.000228724994984,7.907973
Hg,80,114,194,0.034517376346265,0.00273191137085,7.46333973817797E-06,7.9145974
Hg,80,115,195,0.117525284231093,0.009295542480468,8.64071100061922E-05,7.909398
Hg,80,116,196,0.018236778301239,0.00144332611084,2.08319026223179E-06,7.91437
Hg,80,117,197,0.071437708399772,0.005649751324463,3.19196900282726E-05,7.9086402
Hg,80,118,198,0.038324012224031,0.003032024615479,9.1931732688687E-06,7.9115532
Hg,80,119,199,0.058252878700579,0.004605052819824,2.12065114733673E-05,7.9052794
Hg,80,120,200,0.022483713727844,0.001777538934326,3.1596446630455E-06,7.9058956
Hg,80,121,201,0.100292214290634,0.007920638500977,6.27365142631577E-05,7.8975607
Hg,80,122,202,0.036279319001723,0.002864923583984,8.20778714206863E-06,7.8968505
Hg,80,123,203,0.172191765724562,0.013581595904541,0.000184459747314,7.8874828
Hg,80,124,204,0.123451968865528,0.009734861175537,9.47675221069779E-05,7.8855455
Hg,80,125,205,0.167585877293957,0.013196939544677,0.000174159213346,7.8747325
Hg,80,126,206,0.087909496449233,0.006917749743653,4.7855261515805E-05,7.8691723
Hg,80,127,207,0.125654089399131,0.009862100933838,9.72610348292126E-05,7.8486112
Hg,80,128,208,0.130611704285666,0.010232370904541,0.000104701414328,7.8341914
Tl,81,95,176,1.07234642695762,0.082655800952148,0.006831981431041,7.7079383
Tl,81,96,177,0.988877289306268,0.076461628601075,0.005846380648329,7.7321655
Tl,81,98,179,0.866584613768722,0.067277246228027,0.004526227860027,7.7634942
Tl,81,99,180,0.89240444956429,0.069352596038819,0.004809782577324,7.771431
Tl,81,100,181,0.619349871914626,0.048259236010742,0.002328953860341,7.7919183
Tl,81,101,182,0.690496071503059,0.05383353949585,0.002898049974651,7.7963571
Tl,81,102,183,0.433865657134516,0.033909525793457,0.001149855939537,7.8156741
Tl,81,103,184,0.52341402241539,0.040924029278564,0.001674776172393,7.8186727
Tl,81,104,185,0.298824152922853,0.02341459241333,0.000548243137882,7.8355756
Tl,81,105,186,0.401719260425459,0.031484811712646,0.000991293368581,7.8375161
Tl,81,106,187,0.202870417400498,0.015930328521728,0.00025377536681,7.852465
Tl,81,107,188,0.322882836243821,0.02535616251831,0.000642934977655,7.8530537
Tl,81,108,189,0.146600248813713,0.01153197197876,0.000132986377719,7.8662704
Tl,81,109,190,0.276874810493582,0.021779068115235,0.000474327807968,7.8660345
Tl,81,110,191,0.127731280995081,0.010061577575684,0.000101235343311,7.8771445
Tl,81,111,192,0.269215207924932,0.021203434735107,0.000449585644566,7.8760167
Tl,81,112,193,0.142905881064732,0.011268621032715,0.000126981819979,7.8853445
Tl,81,113,194,0.293093376665642,0.023106078192138,0.000533890849421,7.8835211
Tl,81,114,195,0.151529961616977,0.01195681907959,0.000142965522502,7.8907293
Tl,81,115,196,0.199757985143297,0.01575748916626,0.000248298464825,7.88829
Tl,81,116,197,0.059632908934889,0.004707166900634,2.21574202304284E-05,7.8935725
Tl,81,117,198,0.118408637285764,0.009342798010254,8.72878746603989E-05,7.8903011
Tl,81,118,199,5.17524932909233E-05,4.08527832007621E-06,1.66894989524847E-11,7.8938773
Tl,81,119,200,0.070126741983762,0.005532792156982,3.06117890523651E-05,7.8897037
Tl,81,120,201,0.022848409954538,0.001803030108642,3.25091757267127E-06,7.8912717
Tl,81,121,202,0.058479522672986,0.004611824163819,2.12689221179818E-05,7.8862206
Tl,81,122,203,0.012527448961462,0.000987921264649,9.75988425145405E-07,7.886053
Tl,81,123,204,0.081281899273091,0.006405033007812,4.1024447831156E-05,7.8800238
Tl,81,124,205,0.028761365989833,0.002265933905029,5.1344564619612E-06,7.8783946
Tl,81,125,206,0.13075730526413,0.010292851434326,0.000105942790649,7.8717219
Tl,81,126,207,0.124452727760741,0.009790444573975,9.58528049560709E-05,7.8667979
Tl,81,127,208,0.185555796409138,0.014560903839112,0.000212019920612,7.8471835
Tl,81,128,209,0.184503579992372,0.014452899560547,0.000208886305707,7.8333979
Tl,81,129,210,0.239781038550845,0.018735504852295,0.00035101914207,7.813589
Tl,81,130,211,0.236973960432117,0.018483474822998,0.000341638841532,7.7997915
Tl,81,132,213,0.29966085764488,0.023269957434082,0.000541490918984,7.7654311
Pb,82,96,178,0.867291184783637,0.066701941796875,0.004449149039474,7.6908359
Pb,82,97,179,1.01870506703906,0.078455193817138,0.006155217436885,7.701463
Pb,82,98,180,0.920019607578679,0.071077948382569,0.005052074746275,7.7256993
Pb,82,99,181,0.940205265915473,0.07271613717041,0.005287636604986,7.7340704
Pb,82,100,182,0.642687615978842,0.049848969793701,0.002484919789493,7.7563296
Pb,82,101,183,0.695813496352221,0.054010289093018,0.002917111327911,7.762179
Pb,82,102,184,0.422151827363596,0.032854921716309,0.001079445880985,7.7827264
Pb,82,103,185,0.496472676597334,0.038659994689941,0.001494595189426,7.786933
Pb,82,104,186,0.251679655096567,0.019644457824708,0.000385904723227,7.805342
Pb,82,105,187,0.340609775599684,0.026596177124024,0.000707356637612,7.808401
Pb,82,106,188,0.12229724023708,0.009569540258789,9.15761007645788E-05,7.8248211
Pb,82,107,189,0.231265763396982,0.018099552209472,0.000327593790183,7.8262999
Pb,82,108,190,0.03396243539968,0.00266303850708,7.09177409019233E-06,7.8411294
Pb,82,109,191,0.154640218695425,0.012126388317872,0.000147049293636,7.8416782
Pb,82,110,192,0.018468368634527,0.001450625384521,2.10431400621737E-06,7.8546482
Pb,82,111,193,0.115945944470781,0.009106509729004,8.29285194444437E-05,7.8540994
Pb,82,112,194,0.035836965058867,0.002818727136231,7.94522266852372E-06,7.8654181
Pb,82,113,195,0.108651680965562,0.008544438488769,7.30074290883639E-05,7.8640647
Pb,82,114,196,0.016971568980888,0.001336228887939,1.78550764096283E-06,7.8733374
Pb,82,115,197,0.13632044914532,0.010730167248536,0.000115136489182,7.8712822
Pb,82,116,198,0.026796214841073,0.002111265594483,4.45744241044598E-06,7.8789695
Pb,82,117,199,0.031545430349491,0.002484435003662,6.17241728742277E-06,7.8757366
Pb,82,118,200,0.118739153720485,0.009358794610596,8.7587036563316E-05,7.8818101
Pb,82,119,201,0.051594740949524,0.004064570849609,1.65207361914911E-05,7.8778782
Pb,82,120,202,0.178944732344735,0.014104693115234,0.000198942367875,7.8821505
Pb,82,121,203,0.101409037999355,0.00798839251709,6.38144150071003E-05,7.877397
Pb,82,122,204,0.20677489210184,0.016293722131348,0.000265485380894,7.8799326
Pb,82,123,205,0.118487500905138,0.009330098370361,8.70507356006135E-05,7.8743313
Pb,82,124,206,0.204798466863952,0.016128620635986,0.00026013240362,7.875362
Pb,82,125,207,0.1177999270102,0.009270696875,8.59458205481396E-05,7.8698664
Pb,82,126,208,0.160490944808947,0.0126265496521,0.000159429756117,7.867453
Pb,82,127,209,0.096061085976064,0.007539497271727,5.68440191103836E-05,7.8486488
Pb,82,128,210,0.184450075873599,0.014453444494629,0.000208902057759,7.8359656
Pb,82,129,211,0.276001928483542,0.021575092553711,0.000465484618701,7.8170079
Pb,82,130,212,0.262402874745332,0.020478760821534,0.000419379644786,7.8043203
Pb,82,131,213,0.315590290452514,0.024569250714111,0.000603648080653,7.7851732
Pb,82,132,214,0.299776367152245,0.023299804870605,0.000542880907008,7.7723955
Pb,82,133,215,0.35380992024014,0.027429956488037,0.000752402512936,7.7527381
Bi,83,103,186,0.830840283928329,0.064299705810547,0.004134452167323,7.7391175
Bi,83,104,187,0.574868657784859,0.044599507922364,0.001989116106917,7.7582083
Bi,83,105,188,0.626294490539602,0.048626696710205,0.002364555632946,7.7641904
Bi,83,106,189,0.401083100633113,0.031208275659179,0.000973956469619,7.7809999
Bi,83,107,190,0.473910556189633,0.036895471795655,0.001361275839024,7.7853239
Bi,83,108,191,0.268562199743082,0.020949627581787,0.000438886895816,7.8006613
Bi,83,109,192,0.358941459160795,0.028010385858155,0.000784581715923,7.8036084
Bi,83,110,193,0.177039672053822,0.013839495318604,0.000191531630674,7.8171718
Bi,83,111,194,0.279109665848983,0.021824130432129,0.000476292669119,7.8191955
Bi,83,112,195,0.123255703088293,0.009651855706787,9.31583185846379E-05,7.8307579
Bi,83,113,196,0.236469435450361,0.018520051843262,0.000342992320277,7.8319009
Bi,83,114,197,0.104267507049937,0.00817627711792,6.68515075090279E-05,7.8416348
Bi,83,115,198,0.237298921640544,0.018607112231446,0.000346224625594,7.8412123
Bi,83,116,199,0.123424628577901,0.009688244854736,9.38620883653221E-05,7.8495232
Bi,83,117,200,0.187691279310838,0.014730944238282,0.000217000718151,7.8484969
Bi,83,118,201,0.032914404498884,0.002585384112549,6.68421100941931E-06,7.8548713
Bi,83,119,202,0.079385121650996,0.006233784710694,3.88600718192784E-05,7.8525857
Bi,83,120,203,0.056322044338459,0.004425491229248,1.95849726201496E-05,7.8574762
Bi,83,121,204,0.002482085460769,0.000194948345947,3.80048575875228E-08,7.8542157
Bi,83,122,205,0.110475358552231,0.008680404431153,7.53494210883735E-05,7.8573218
Bi,83,123,206,0.04231440900654,0.003323088018798,1.10429139806817E-05,7.8533249
Bi,83,124,207,0.130793948704271,0.010273217633056,0.000105539000536,7.8545053
Bi,83,125,208,0.054243563297038,0.004258040197754,1.81309063256861E-05,7.8498534
Bi,83,126,209,0.099507862191491,0.007809363989258,6.09861659167235E-05,7.8479869
Bi,83,127,210,0.110361655207888,0.0086441234375,7.47208700027308E-05,7.8325424
Bi,83,128,211,0.20004119889135,0.0156427706604,0.000244696273934,7.8197745
Bi,83,129,212,0.428857759462548,0.033465117584227,0.001119914094926,7.803314
Bi,83,130,213,0.438058934482074,0.034129266644287,0.001164806841677,7.7910217
Bi,83,131,214,0.474447359421786,0.036881144134521,0.001360218792671,7.7734955
Bi,83,132,215,0.4493208043671,0.034875012402344,0.001216266490064,7.7617177
Bi,83,133,216,0.490786844854544,0.038004077368164,0.001444309896605,7.7434996
Bi,83,134,217,0.460529312770194,0.035607431524658,0.001267889179783,7.7318491
Bi,83,135,218,0.506995194601524,0.039103667327881,0.00152909679849,7.712828
Po,84,102,186,0.832472893672297,0.064066687670898,0.00410454046912,7.6959488
Po,84,103,187,0.846698775821085,0.065236353295899,0.004255781791347,7.7047889
Po,84,104,188,0.57942520230763,0.044758594384765,0.0020033317713,7.7246544
Po,84,105,189,0.624619816968429,0.048290183172608,0.002331941790844,7.7311321
Po,84,106,190,0.378844538461869,0.029358377935791,0.000861914355021,7.7494526
Po,84,107,191,0.451801626229303,0.035031736212158,0.001227222542038,7.7537871
Po,84,108,192,0.220770458637272,0.017156191998291,0.000294334923882,7.7710542
Po,84,109,193,0.312142689903542,0.024265819763183,0.000588830008779,7.773951
Po,84,110,194,0.106707584201217,0.008311768200683,6.90854906218929E-05,7.7892947
Po,84,111,195,0.209167747454436,0.016296919128418,0.000265589573078,7.7913155
Po,84,112,196,0.028956127285256,0.002259951751709,5.10738192005263E-06,7.8047445
Po,84,113,197,0.144755334928437,0.011299186865235,0.000127671623815,7.8057136
Po,84,114,198,0.014809107445915,0.001157711022949,1.34029481265771E-06,7.8175611
Po,84,115,199,0.111952880967618,0.008752093579101,7.65991420173449E-05,7.8176582
Po,84,116,200,0.020961614993759,0.001640757983399,2.6920867600869E-06,7.8274407
Po,84,117,201,0.11812879747121,0.00924542345581,8.54778548772403E-05,7.8265619
Po,84,118,202,0.005011299612343,0.000392625567627,1.54154836354234E-07,7.8348053
Po,84,119,203,0.053408608361502,0.00418342322998,1.75010299211381E-05,7.8328632
Po,84,120,204,0.099576492792233,0.007805883221437,6.09318128667072E-05,7.8390823
Po,84,121,205,0.045678802198578,0.003579489971924,1.28127484591023E-05,7.8362168
Po,84,122,206,0.17511063329552,0.013729719586181,0.000188505199915,7.8405973
Po,84,123,207,0.107761621617018,0.008444926336669,7.1316780831774E-05,7.8366734
Po,84,124,208,0.215572359997728,0.016899486462402,0.000285592642693,7.8393568
Po,84,125,209,0.145120573492402,0.011370470050049,0.000129287589159,7.8351882
Po,84,126,210,0.203531217030415,0.015945340167236,0.000254253873049,7.8343462
Po,84,127,211,0.007989651194177,0.000624693585205,3.90242075396838E-07,7.8187842
Po,84,128,212,0.043473213613985,0.003395363970947,1.15284964952048E-05,7.8102438
Po,84,129,213,0.269093297602233,0.02097319619751,0.000439874958739,7.794024
Po,84,130,214,0.309714620710417,0.02411164342041,0.000581371348433,7.7851163
Po,84,131,215,0.54595315284852,0.042410606158447,0.001798659514727,7.7681768
Po,84,132,216,0.52989867734447,0.041113887207032,0.001690351721273,7.7588205
Po,84,133,217,0.566187399374812,0.043830612786866,0.001921122617272,7.7413614
Po,84,134,218,0.515803619285728,0.039879511566162,0.001590375442756,7.73153
Po,84,135,219,0.561251146081248,0.043291175476075,0.0018741258741,7.713334
Po,84,136,220,0.513577242676499,0.039562007470703,0.001565152435112,7.7032244
Po,84,137,221,0.556720677965882,0.042781096948242,0.001830222256095,7.6844814
Po,84,138,222,0.510957482243267,0.039210904779052,0.001537495053592,7.6740054
At,85,106,191,0.689523397212736,0.053113458422852,0.002821039465636,7.7029233
At,85,107,192,0.730445494751122,0.056315363024902,0.003171420112627,7.7097283
At,85,108,193,0.495935797597097,0.038321504113769,0.001468537677542,7.7271099
At,85,109,194,0.558814988106627,0.043208862390137,0.00186700578905,7.7322304
At,85,110,195,0.345060507146367,0.026735603479004,0.000714792493387,7.7480914
At,85,111,196,0.423552730359932,0.032833808081055,0.001078058953104,7.7520001
At,85,112,197,0.234409070084261,0.018204249169922,0.000331394687841,7.7660174
At,85,113,198,0.320277683844971,0.024883476934814,0.000619187424365,7.7693446
At,85,114,199,0.155857008238893,0.01212799486084,0.000147088259345,7.7814883
At,85,115,200,0.25518642927973,0.01986309946289,0.000394542720273,7.7837601
At,85,116,201,0.113616354739602,0.008855433203125,7.84186972150163E-05,7.7941536
At,85,117,202,0.236756614790489,0.018454145153808,0.000340555473358,7.7945637
At,85,118,203,0.112233611363749,0.00875831675415,7.67081123660296E-05,7.8036487
At,85,119,204,0.241639649023691,0.018856476147461,0.0003555666927,7.8035522
At,85,120,205,0.081547375255005,0.006369069696045,4.0565048793076E-05,7.8102694
At,85,121,206,0.116636408051522,0.00910800927124,8.29558328849959E-05,7.8088904
At,85,122,207,0.022248981469753,0.00173852769165,3.0224785346337E-06,7.8139653
At,85,123,208,0.025921599122117,0.00202488137207,4.10014457095617E-06,7.8115604
At,85,124,209,0.089169777759622,0.006968425079346,4.85589480864525E-05,7.8147835
At,85,125,210,0.031865968698095,0.002489262341308,6.19642700385627E-06,7.8116638
At,85,126,211,0.097247610786812,0.007596355621338,5.77046187258348E-05,7.8113545
At,85,127,212,0.082379978078297,0.006424270782471,4.12712550865118E-05,7.79834
At,85,128,213,0.115404150697636,0.008989987493895,8.08198751403927E-05,7.7900036
At,85,129,214,0.308490907353399,0.023989373394776,0.000575490035874,7.7763632
At,85,130,215,0.343989352665509,0.026720620617676,0.000713991566194,7.7678627
At,85,131,216,0.55383644463,0.042938952844239,0.00184375367136,7.7530024
At,85,132,217,0.588195237792562,0.045553469555664,0.002075118588559,7.7446172
At,85,133,218,0.755523243576511,0.05839527923584,0.003410008637032,7.7291175
At,85,134,219,0.693597667167365,0.053547106292725,0.002867292592324,7.720197
At,85,135,220,0.717834789717736,0.055299862384033,0.003058074779693,7.7037033
At,85,136,221,0.659607897310576,0.05075336739502,0.002575904301934,7.6944754
At,85,137,222,0.691070398551099,0.053056154467774,0.002814955526908,7.6773878
At,85,138,223,0.633587191310999,0.048583818737793,0.002360387443147,7.6680557
At,85,139,224,0.658507743614946,0.05038068505249,0.002538213426358,7.6507354
Rn,86,107,193,0.739953681186149,0.056797756835938,0.003225985181594,7.675853
Rn,86,108,194,0.481376736339691,0.037041921087647,0.001372103917863,7.6949961
Rn,86,109,195,0.540997926857488,0.041658918341064,0.001735465477347,7.7003841
Rn,86,110,196,0.304033941936129,0.02346523626709,0.00055061731307,7.717966
Rn,86,111,197,0.379646528153081,0.02931675668335,0.000859472222431,7.722119
Rn,86,112,198,0.169293629016842,0.013099474609375,0.000171596235042,7.7377245
Rn,86,113,199,0.255419542494418,0.019772171862793,0.000390938780172,7.7410568
Rn,86,114,200,0.068416167293781,0.00530561295166,2.81495287928222E-05,7.7549111
Rn,86,115,201,0.17020562173296,0.013202879693604,0.000174316032204,7.7570174
Rn,86,116,202,0.003941419581238,0.000306220782471,9.37711676169479E-08,7.7693018
Rn,86,117,203,0.119303238931443,0.009270271710205,8.59379375810334E-05,7.7703437
Rn,86,118,204,0.020248482478685,0.001575448223877,2.48203710611582E-06,7.7805743
Rn,86,119,205,0.106463546397763,0.008283633215332,6.8618579246155E-05,7.7807226
Rn,86,120,206,0.008334224315113,0.000649156207276,4.21403781444547E-07,7.7890417
Rn,86,121,207,0.10567167677463,0.008229708813476,6.77281071546111E-05,7.7879987
Rn,86,122,208,0.048889150463318,0.003810551312256,1.45203013033355E-05,7.7942678
Rn,86,123,209,0.004604472450841,0.000358788574219,1.28729240989867E-07,7.7921755
Rn,86,124,210,0.136214973048917,0.010620225537109,0.000112789190459,7.7966653
Rn,86,125,211,0.083886869848938,0.006538093310547,4.27466641374165E-05,7.7939412
Rn,86,126,212,0.164365690689916,0.012811970776367,0.000164146595174,7.7947963
Rn,86,127,213,0.010383406426473,0.000808055627441,6.52953897039815E-07,7.7821824
Rn,86,128,214,0.001492095936458,0.000116041827392,1.34657057045777E-08,7.7771023
Rn,86,129,215,0.190124636747863,0.014760927728271,0.000217884987399,7.7638164
Rn,86,130,216,0.182394292470981,0.014151344439697,0.000200260549451,7.7586553
Rn,86,131,217,0.384296256449255,0.029761453503418,0.000885744114636,7.7444037
Rn,86,132,218,0.383018009356046,0.029640816540527,0.000878578005189,7.7387527
Rn,86,133,219,0.595246660013981,0.045975532952881,0.002113749630301,7.7237784
Rn,86,134,220,0.605482363118324,0.046726619152832,0.002183376937454,7.7172552
Rn,86,135,221,0.790774611665562,0.06090066928711,0.003708891519618,7.7013941
Rn,86,136,222,0.702188104316544,0.054029857366944,0.002919225487092,7.6944991
Rn,86,137,223,0.724333039440817,0.055615536621094,0.003093087913652,7.678172
Rn,86,138,224,0.642314189727585,0.049270324700927,0.002427564896135,7.6707514
Rn,86,139,225,0.665034003871165,0.050904084143067,0.002591225782444,7.6543581
Rn,86,140,226,0.589412262840539,0.045068882922363,0.00203120420787,7.6464108
Rn,86,141,227,0.608070848923461,0.046396114672851,0.002152599456736,7.6300508
Rn,86,142,228,0.534721072989574,0.040754545666504,0.001660932992483,7.6216457
Rn,86,143,229,0.542403428806495,0.041253158306885,0.001701823070293,7.6056227
Fr,87,110,197,0.58502572650538,0.044893493591308,0.002015425766833,7.673764
Fr,87,111,198,0.644257763230391,0.049473760333252,0.002447652961512,7.6791873
Fr,87,112,199,0.426092189844286,0.032788901422119,0.001075112056469,7.6952599
Fr,87,113,200,0.489871753178919,0.037721737652588,0.001422929491531,7.7003292
Fr,87,114,201,0.292930603683493,0.022599117718506,0.000510720121655,7.7148367
Fr,87,115,202,0.368295708927563,0.028428791809082,0.000808196203724,7.7190125
Fr,87,116,203,0.195525314275376,0.015117448712158,0.000228537255565,7.7317092
Fr,87,117,204,0.286211644147322,0.02213759229126,0.000490072992454,7.7346931
Fr,87,118,205,0.135940505102955,0.010529526031494,0.000110870918448,7.745687
Fr,87,119,206,0.248599982795239,0.019258946447754,0.000370907018277,7.7469621
Fr,87,120,207,0.120392682466025,0.009337980187988,8.71978739912571E-05,7.7562689
Fr,87,121,208,0.241211309113519,0.018710516418457,0.000350083424645,7.7568985
Fr,87,122,209,0.144863360731603,0.01124682699585,0.000126491117475,7.7637485
Fr,87,123,210,0.181059768097955,0.014055894854736,0.000197568180167,7.7631243
Fr,87,124,211,0.039189692025473,0.003044396868896,9.26835229534386E-06,7.7683613
Fr,87,125,212,0.076210898874914,0.005919182769776,3.50367246620103E-05,7.7668455
Fr,87,126,213,0.014274030461932,0.001108871533203,1.22959607714857E-06,7.7684543
Fr,87,127,214,0.136789567463905,0.010611778033447,0.000112609833031,7.7577393
Fr,87,128,215,0.120166650941114,0.009316833721924,8.68033906019728E-05,7.7532607
Fr,87,129,216,0.277529725096157,0.021487603808594,0.000461717117435,7.7424513
Fr,87,130,217,0.263504764906628,0.020389405822754,0.000415727869805,7.737775
Fr,87,131,218,0.424625103076359,0.032809568560791,0.001076467789145,7.7267143
Fr,87,132,219,0.421884239799111,0.032574424249267,0.001061093115171,7.7211759
Fr,87,133,220,0.588428306237264,0.045366310150146,0.002058102096639,7.709743
Fr,87,134,221,0.598188469548924,0.046079996350097,0.002123366063625,7.7032572
Fr,87,135,222,0.776859149714902,0.05974782857666,0.003569803019626,7.6909474
Fr,87,136,223,0.797232272829874,0.061256661102295,0.003752378529401,7.6836655
Fr,87,137,224,0.857074652835779,0.065740779907227,0.00432185014281,7.670368
Fr,87,138,225,0.775151240900413,0.059399383801269,0.00352828679597,7.6629412
Fr,87,139,226,0.774356474115227,0.059225700915527,0.003507683648935,7.6483768
Fr,87,140,227,0.695197981696668,0.05311810480957,0.002821533058561,7.6407162
Fr,87,141,228,0.691162902220622,0.052710632623291,0.002778410791548,7.6263689
Fr,87,142,229,0.616388437549372,0.04695855456543,0.002205105846874,7.618338
Fr,87,143,230,0.61278479211402,0.046594349102783,0.002171033368312,7.6037052
Fr,87,144,231,0.549791065862781,0.041753887445069,0.001743387116775,7.5945009
Fr,87,145,232,0.545981299477342,0.041381823248291,0.001712455295353,7.5793481
Fr,87,146,233,0.494716989477497,0.037446315264893,0.001402226526918,7.5692398
Ra,88,113,201,0.459569564187473,0.035246277789307,0.001242300098001,7.6694108
Ra,88,114,202,0.240373043747586,0.018474034692383,0.000341289957815,7.6855684
Ra,88,115,203,0.315268837043583,0.02424354776001,0.000587749607992,7.6898015
Ra,88,116,204,0.120781731877306,0.009305174151612,8.65862659918224E-05,7.7041238
Ra,88,117,205,0.211014135574292,0.016263217730713,0.000264492250957,7.7071698
Ra,88,118,206,0.039038138191253,0.003013667285156,9.08219050562058E-06,7.7198028
Ra,88,119,207,0.143364009896276,0.011070210864258,0.000122549568579,7.7217503
Ra,88,120,208,0.002421283813376,0.000187214093017,3.50491166243553E-08,7.7320177
Ra,88,121,209,0.11885115476925,0.009190780834961,8.44704523562772E-05,7.7330177
Ra,88,122,210,0.002889763234786,0.000223707226562,5.00449232159914E-08,7.7413687
Ra,88,123,211,0.135696842558553,0.010504412945557,0.000110342691331,7.7410887
Ra,88,124,212,0.027502488401262,0.002130757434082,4.54012724289513E-06,7.7475078
Ra,88,125,213,0.05841295217337,0.004524943334961,2.047511218461E-05,7.7464726
Ra,88,126,214,0.046380282326375,0.003594087805176,1.29174671513157E-05,7.7491719
Ra,88,127,215,0.093781886897095,0.007258084924317,5.2679796768593E-05,7.7393249
Ra,88,128,216,0.044752904005875,0.003462686938477,1.19902008338966E-05,7.7373458
Ra,88,129,217,0.197424218204487,0.015254796002197,0.000232708801069,7.7269122
Ra,88,130,218,0.147181787145911,0.011369828527832,0.000129273000752,7.7250241
Ra,88,131,219,0.307172827332808,0.023695483917236,0.000561475958072,7.714056
Ra,88,132,220,0.26310763439626,0.020290039605713,0.000411685707201,7.7116879
Ra,88,133,221,0.418124005862367,0.032200294995117,0.001036858997773,7.7011352
Ra,88,134,222,0.401078800425472,0.03086980435791,0.000952944821096,7.6966931
Ra,88,135,223,0.567463288457692,0.043611313421631,0.00190194665836,7.6853101
Ra,88,136,224,0.562809185182397,0.043223315435791,0.001868254997262,7.6799236
