SYMBOL,Z,N,A,EPorc,MAE,MSE
Au,79,92,171,1.3140057416363449,0.10143192245318566,0.01028843489254907
Au,79,93,172,1.3769670548303494,0.10653015677584321,0.011348674302685734
Au,79,94,173,1.2661841441757695,0.09829205562807619,0.009661328199592825
Au,79,96,175,0.99377682741836,0.07751479203237999,0.00600854298382312
Au,79,97,176,0.9776242473403304,0.07636406053324496,0.0058314697411251
Au,79,98,177,0.7121300906354104,0.055768188662195683,0.0031100908666622513
Au,79,99,178,0.7320799462173144,0.057391938954741484,0.003293834656984773
Au,79,100,179,0.5046944476439305,0.039652369185684044,0.0015723103820377855
Au,79,101,180,0.5580469725550867,0.043876448057996065,0.0019251426941860267
Au,79,102,181,0.36588959237735275,0.028820950087702357,0.0008306471639578305
Au,79,103,182,0.45021835475537797,0.035478597974543113,0.0012587309142392546
Au,79,104,183,0.29072219895554746,0.022944493686903655,0.0005264497905483617
Au,79,105,184,0.40396871000236634,0.03188651467826542,0.0010167498183272362
Au,79,106,185,0.2748656334369723,0.02172228866951098,0.00047185782504156513
Au,79,107,186,0.41515651906771167,0.032804872511401406,0.0010761596604892997
Au,79,108,187,0.31437295878604365,0.02486421421309526,0.0006182291484346883
Au,79,109,188,0.4800430522739803,0.03795255168632394,0.0014403961795030904
Au,79,110,189,0.40578870128131694,0.032103235088854376,0.001030617703170251
Au,79,111,190,0.5427032974589072,0.042908106169674554,0.0018411055750680635
Au,79,112,191,0.42811612809038346,0.03386246882816657,0.0011466667951385526
Au,79,113,192,0.5307017467636242,0.04194099490254377,0.0017590470534152025
Au,79,114,193,0.439524507685589,0.03474161857839242,0.0012069800614465014
Au,79,115,194,0.5632141616807013,0.04447138631551262,0.001977704200823563
Au,79,116,195,0.49405533060222373,0.039009107715747504,0.0015217104847787914
Au,79,117,196,0.6376672152920633,0.05028506195683491,0.0025285874560027253
Au,79,118,197,0.589212505331802,0.04645262724891719,0.0021578465783268436
Au,79,119,198,0.751699621105972,0.059177469270017546,0.003501972869203871
Au,79,120,199,0.7227929007566641,0.056876720814736714,0.003234961370637505
Au,79,121,200,0.9026291786218039,0.07091328117940776,0.005028693447629747
Au,79,122,201,0.8920827074911191,0.07004091930656653,0.004905730377308964
Au,79,123,202,0.9610296333950724,0.07531978178248888,0.005673069527761744
Au,79,124,203,0.8623643030560655,0.06753296082856242,0.004560700798272145
Hg,80,92,172,1.3399568555981696,0.10276551722594451,0.010560751530715898
Hg,80,94,174,1.24176028240676,0.09582268143285333,0.009181986276982095
Hg,80,95,175,1.3212769019179056,0.10217062719294834,0.010438837061000435
Hg,80,96,176,1.1161842852100157,0.08658856003450932,0.007497578728849825
Hg,80,97,177,1.0755384434363102,0.08357556466062022,0.00698487500834151
Hg,80,98,178,0.7857168810381856,0.06122559668662664,0.003748573689633467
Hg,80,99,179,0.7822187491331554,0.061032850481669954,0.00372500883791788
Hg,80,100,180,0.531696555027988,0.04158596542135928,0.00172939252002649
Hg,80,101,181,0.5625155747596942,0.04403896504192417,0.0019394304419638193
Hg,80,102,182,0.3482364861124189,0.027319318051376662,0.0007463451387922747
Hg,80,103,183,0.41088779740818676,0.03225521075386162,0.0010403986207760303
Hg,80,104,184,0.23014556058890318,0.018097904606761972,0.0003275341511554562
Hg,80,105,185,0.3223938965739552,0.025360883993822192,0.0006431744369481066
Hg,80,106,186,0.1728327336149292,0.013615017560945297,0.00018536870318484883
Hg,80,107,187,0.29274374027017763,0.023062748930868793,0.0005318903882482897
Hg,80,108,188,0.17225720664892777,0.013585942635836012,0.00018457783730422677
Hg,80,109,189,0.3180609653584819,0.025080786423289148,0.0006290458476106453
Hg,80,110,190,0.22468577472141996,0.01773280883839945,0.00031445250929921766
Hg,80,111,191,0.39485752990784306,0.031149785296121557,0.0009703091239944708
Hg,80,112,192,0.3269382298891175,0.025807210658642887,0.0006660121219795711
Hg,80,113,193,0.4398633071000472,0.0346981704592455,0.0012039630332188573
Hg,80,114,194,0.330482318400326,0.026079186363891615,0.0006801239614025904
Hg,80,115,195,0.435547776267866,0.034340125978673086,0.0011792442522311382
Hg,80,116,196,0.34868740654147956,0.027495505435893186,0.0007560028191752317
Hg,80,117,197,0.47405665740114106,0.03734119995593854,0.0013943652141493845
Hg,80,118,198,0.40835237342945924,0.032163294347014926,0.0010344775032527223
Hg,80,119,199,0.5529346897446399,0.04349599063747611,0.0018919012015354095
Hg,80,120,200,0.5072343484329848,0.039890065631922766,0.0015912173361191059
Hg,80,121,201,0.670035383547039,0.05261696989164033,0.002768545520577785
Hg,80,122,202,0.6432215560765973,0.05048792326752771,0.002549030395867766
Hg,80,123,203,0.8231607700271306,0.0645074623974713,0.004161212704961173
Hg,80,124,204,0.8140037041925311,0.06374895573528505,0.004063929357339333
Hg,80,125,205,0.8991649102264071,0.07029343971965396,0.004941167667620625
Hg,80,126,206,0.8293825813066529,0.06478559849151644,0.004197173771903977
Hg,80,127,207,0.7979699863705574,0.06221182662396352,0.003870311371890096
Hg,80,128,208,0.7154209401414073,0.05572200340982114,0.003104941664004119
Tl,81,95,176,1.4960322934628674,0.11483188157135871,0.013186361025218552
Tl,81,96,177,1.37829854878845,0.10616295196749093,0.011270572370451785
Tl,81,98,179,1.1597696497174907,0.08977769610050679,0.008060034717114951
Tl,81,99,180,1.1311379309636775,0.08769809096790393,0.007690955159414753
Tl,81,100,181,0.855081348757682,0.06647151033282395,0.004418461685926721
Tl,81,101,182,0.861951657173564,0.06708659429713304,0.004500611134388123
Tl,81,102,183,0.623399692606705,0.04863111397904607,0.00236498524684297
Tl,81,103,184,0.6631140247577446,0.05177476248989166,0.002680626030884692
Tl,81,104,185,0.4592514687458272,0.03592753017722572,0.0012907874246354646
Tl,81,105,186,0.5294441116125022,0.04144254684581927,0.001717484689067925
Tl,81,106,187,0.3577637237553903,0.028049911718440512,0.0007867975474123063
Tl,81,107,188,0.4564463824809446,0.03579732123667689,0.0012814482077218386
Tl,81,108,189,0.3146754716331967,0.024711749952643025,0.0006106705857219525
Tl,81,109,190,0.43992145086607676,0.03454819895238437,0.0011935780508535324
Tl,81,110,191,0.32608925365458813,0.025635736052204372,0.000657190962938291
Tl,81,111,192,0.4763438660595757,0.037439582546095806,0.0014017223412259219
Tl,81,112,193,0.3886714897680193,0.030573055109971214,0.000934711698757337
Tl,81,113,194,0.5624409590685073,0.04422139051805196,0.001955531379350056
Tl,81,114,195,0.45694009309623174,0.035946288306373475,0.0012921356430049223
Tl,81,115,196,0.5428268441635179,0.04267364753243719,0.0018210401937226823
Tl,81,116,197,0.43724408280190846,0.03438441665942005,0.0011822881090086028
Tl,81,117,198,0.5439847205100253,0.042740354780381296,0.0018267379267528623
Tl,81,118,199,0.46011754188714304,0.03615474108928929,0.0013071653032335432
Tl,81,119,200,0.5865028629080526,0.046035786852012706,0.0021192936710839458
Tl,81,120,201,0.5231582398597286,0.041059598753555804,0.0016858906498030013
Tl,81,121,202,0.6681599943272822,0.052373447056784705,0.0027429779566098306
Tl,81,122,203,0.6241610206309983,0.048910224118800194,0.002392210023351264
Tl,81,123,204,0.7868280489023591,0.06156819826170157,0.003790643037192192
Tl,81,124,205,0.7611160423007433,0.05952789520278223,0.003543570307273424
Tl,81,125,206,0.9404714078907297,0.0734374370052473,0.005393057153899665
Tl,81,126,207,0.9364940570077595,0.0730793975271622,0.005340598342933
Tl,81,127,208,0.9239515976497904,0.07197371077185011,0.0051802150422699325
Tl,81,128,209,0.8275277505073626,0.06441013147270258,0.004148665036330832
Tl,81,129,210,0.8203722787181225,0.06373138440654014,0.004061689358374187
Tl,81,130,211,0.7370023558208626,0.0571993104832238,0.003271761119756236
Tl,81,132,213,0.6740432889141824,0.052147718573853474,0.0027193845524578226
Pb,82,96,178,1.3354385186365412,0.10223190421000528,0.010451362238403695
Pb,82,97,179,1.4053272833681592,0.10781811560640531,0.01162474605291618
Pb,82,98,180,1.291131991945479,0.09938351306272164,0.009877082668688163
Pb,82,99,181,1.2386214169002985,0.09551347960664724,0.009122824786569419
Pb,82,100,182,0.9387794107276508,0.07260123176213984,0.005270938853379942
Pb,82,101,183,0.9228280098227163,0.071470434868802,0.005108023060335669
Pb,82,102,184,0.6616479307268183,0.05137173208707502,0.0026390548576262127
Pb,82,103,185,0.6794710304709024,0.05281378300585793,0.0027892956753898476
Pb,82,104,186,0.454002784511848,0.035365097877091856,0.001250690147856287
Pb,82,105,187,0.503125157064243,0.03922250357068968,0.0015384047863527647
Pb,82,106,188,0.3107194310088233,0.024267569965105373,0.0005889149520112844
Pb,82,107,189,0.38896058333621397,0.030393403508952588,0.0009237589768580115
Pb,82,108,190,0.22727222388351925,0.01778633810564223,0.00031635382320822084
Pb,82,109,191,0.33277514099654315,0.026048825277323218,0.000678541298328513
Pb,82,110,192,0.19972439575512424,0.015653487569893265,0.00024503167310080295
Pb,82,111,193,0.3306857977846499,0.025916802010548246,0.0006716806264539576
Pb,82,112,194,0.22441379813829676,0.01760524927646845,0.0003099448020865928
Pb,82,113,195,0.3793738949067234,0.029753745974483436,0.0008852853995140893
Pb,82,114,196,0.298184499350988,0.023403302261304937,0.0005477145567340007
Pb,82,115,197,0.4757786411054897,0.037323354782462737,0.001393032812217584
Pb,82,116,198,0.3602645598474388,0.0282756614606825,0.0007995130310391255
Pb,82,117,199,0.4489424096882517,0.03521060003883214,0.001239786355094606
Pb,82,118,200,0.3478485002025761,0.027289278449173615,0.0007447047182765315
Pb,82,119,201,0.45657554793865335,0.03578651524290333,0.0012806746732305521
Pb,82,120,202,0.3764524239595546,0.029508364205941717,0.0008707435581105024
Pb,82,121,203,0.5041456146537967,0.03947427058971886,0.0015582180385903435
Pb,82,122,204,0.44374838265974326,0.034740609446201276,0.0012069099446934894
Pb,82,123,205,0.5894063916002892,0.04608519072214712,0.0021238448038966747
Pb,82,124,206,0.5476985332979928,0.04281043382906269,0.0018327332446325551
Pb,82,125,207,0.7104327836638883,0.05545031167350256,0.0030747370646885745
Pb,82,126,208,0.6863853379206482,0.05354683941960481,0.0028672640118289432
Pb,82,127,209,0.8653792737219945,0.06740253763847637,0.004543102080106223
Pb,82,128,210,0.8581127674484672,0.06679229490873073,0.004461210659174857
Pb,82,129,211,0.8827801828738457,0.06859194121231305,0.004704854399273409
Pb,82,130,212,0.7881028254434301,0.06118525972297384,0.0037436360073677647
Pb,82,131,213,0.7850915339507871,0.06083600845196724,0.003701019924367829
Pb,82,132,214,0.701600605697057,0.05431358106355155,0.0029499650879469858
Pb,82,133,215,0.7054297184237395,0.05449916431242485,0.0029701589107526826
Bi,83,103,186,1.0031668452144826,0.07750380175942251,0.006006839287163864
Bi,83,104,187,0.7538895586890437,0.05838439945708984,0.0034087380999650325
Bi,83,105,188,0.7806447014642306,0.0605179128206883,0.0036624177721724296
Bi,83,106,189,0.5655556448447406,0.04393391359611876,0.0019301887638712286
Bi,83,107,190,0.6223753367193625,0.04838244375689538,0.0023408608638891444
Bi,83,108,191,0.4390114888750959,0.03418768273221939,0.001168797650598892
Bi,83,109,192,0.5237981810195506,0.040808124530710366,0.0016653030277139652
Bi,83,110,193,0.3699710954895438,0.028865683591396518,0.0008332276891986182
Bi,83,111,194,0.48096860567524097,0.037532324091351654,0.0014086753516982559
Bi,83,112,195,0.354674486681831,0.027709653981784044,0.0007678249237902003
Bi,83,113,196,0.49030397807832754,0.03830312447972961,0.0014671293449096618
Bi,83,114,197,0.3898165050780418,0.03048103907481714,0.0009290937430805294
Bi,83,115,198,0.5485667392561431,0.04288112348026729,0.0018387907509299307
Bi,83,116,199,0.47233252470060816,0.03694709867506596,0.0013650881005050608
Bi,83,117,200,0.576311394922376,0.04505700939569568,0.002030134095683809
Bi,83,118,201,0.4569096574906188,0.03573818719415023,0.0012772180239241234
Bi,83,119,202,0.5475275352382488,0.042794886834367496,0.0018314023391663204
Bi,83,120,203,0.4496776526605861,0.03515532843375979,0.0012358971172855197
Bi,83,121,204,0.5596697853642828,0.04371410855967728,0.0019109232871672502
Bi,83,122,205,0.4820809890933797,0.037655279128084196,0.0014179200462139333
Bi,83,123,206,0.6104499674375722,0.04762957875707485,0.002268576772576396
Bi,83,124,207,0.5519847713305044,0.04306127484301303,0.001854273391105507
Bi,83,125,208,0.6978204589118643,0.05436877312203503,0.0029559634907953187
Bi,83,126,209,0.6619696962137732,0.05155829910181353,0.002658258206272066
Bi,83,127,210,0.8198344470589135,0.0637620052937482,0.0040655933190799735
Bi,83,128,211,0.7966272582837843,0.06192575235519726,0.003834798804757219
Bi,83,129,212,0.9748273549849924,0.07565753622869753,0.005724062788196679
Bi,83,130,213,0.8923776948820739,0.06921226698449079,0.004790337901132434
Bi,83,131,214,0.8771379624161888,0.06791209578023061,0.004612052753263216
Bi,83,132,215,0.7819102825196576,0.060489387364813574,0.003658965983770468
Bi,83,133,216,0.7758986235329595,0.05991172566807279,0.003589414872526412
Bi,83,134,217,0.6914148866062771,0.053336573758659966,0.0028447901003129748
Bi,83,135,218,0.6922926038220699,0.05329707785818627,0.0028405785082215693
Po,84,102,186,1.1171938715688885,0.08573657371383181,0.007350760072187316
Po,84,103,187,1.0893892123758622,0.08373363175679671,0.007011321087182835
Po,84,104,188,0.8178932550457694,0.06302998682680983,0.00397277923938782
Po,84,105,189,0.8233266380739944,0.06352702105887165,0.004035682404614322
Po,84,106,190,0.5870303428658902,0.045397483750154954,0.002060931530845583
Po,84,107,191,0.6232878443175971,0.04824604926161857,0.002327681269354526
Po,84,108,192,0.41963811661973716,0.03254572513934928,0.0010592242248460718
Po,84,109,193,0.48459133830218265,0.037607241814190395,0.0014143046368709905
Po,84,110,194,0.31123144177580253,0.02419330586034185,0.0005853160484520514
Po,84,111,195,0.40300098595645784,0.03133846072304891,0.0009820991204900792
Po,84,112,196,0.2579365661584009,0.02008531183902207,0.00040341975167076005
Po,84,113,197,0.37487340699539723,0.02919445989293301,0.0008523164884400742
Po,84,114,198,0.2562201370395595,0.019976016896933402,0.0003990412510665688
Po,84,115,199,0.3967694802600794,0.030930086302189963,0.0009566702386609192
Po,84,116,200,0.302886155960054,0.023631687507617904,0.0005584566544577041
Po,84,117,201,0.4657244878909116,0.0363241032852768,0.0013194404794794566
Po,84,118,202,0.39515333331866426,0.03083918371258676,0.0009510552520586765
Po,84,119,203,0.47446741097214595,0.037008638282026496,0.001369639307489877
Po,84,120,204,0.3597650923937752,0.02807320125799162,0.0007881046288717023
Po,84,121,205,0.45264591962088635,0.03529435472602138,0.001245691475526228
Po,84,122,206,0.358682789323218,0.027973291571588454,0.0007825050413491016
Po,84,123,207,0.4702929825049035,0.036643278399218104,0.001342729851842604
Po,84,124,208,0.39585842650386605,0.030843758816978983,0.0009513374579599688
Po,84,125,209,0.5252080095469764,0.04087663003507647,0.0016708988830245156
Po,84,126,210,0.4737958829216067,0.03686857957209089,0.0013592921596635975
Po,84,127,211,0.6154713252218417,0.047831828354015116,0.0022878838036879644
Po,84,128,212,0.5770137194084204,0.04482711137851325,0.0020094699145416324
Po,84,129,213,0.7392326841683122,0.05734708514432452,0.0032886881745504055
Po,84,130,214,0.717376768821835,0.05562256373994767,0.0030938695970045417
Po,84,131,215,0.8949255244903506,0.06927894534534751,0.004799572268163647
Po,84,132,216,0.8257196631326106,0.06387813760397165,0.004080416463751937
Po,84,133,217,0.8093023879870714,0.06249993143129906,0.003906241428917084
Po,84,134,218,0.7141875695251546,0.05510886008010196,0.0030369864593282558
Po,84,135,219,0.7101072972099155,0.05469198957928523,0.002991213724140644
Po,84,136,220,0.6279752201233499,0.048319346463677526,0.002334759242676906
Po,84,137,221,0.6264463129932318,0.04810579403437654,0.0023141674196778574
Po,84,138,222,0.554571809372287,0.042539411637397606,0.001809601542455959
At,85,106,191,0.8954148425506696,0.06883236907938795,0.004737895033081082
At,85,107,192,0.9098460715316092,0.07002195120917509,0.0049030736511400975
At,85,108,193,0.6839437244492659,0.0527503977299526,0.0027826044606681886
At,85,109,194,0.7279909559983333,0.0561953972099678,0.003157922667586057
At,85,110,195,0.5333888978327268,0.041250040923619835,0.0017015658762003112
At,85,111,196,0.605032633707521,0.04681752432336861,0.002191880583769211
At,85,112,197,0.4395754000116582,0.03406776991624838,0.0011606129470664382
At,85,113,198,0.5370452785855294,0.04163493543437369,0.0017334678486244657
At,85,114,199,0.398810259726499,0.030958276604288848,0.0009584148903076582
At,85,115,200,0.5205323902005395,0.04041003902041407,0.0016329712536313876
At,85,116,201,0.4077524063487751,0.031687749539234034,0.0010041134708612268
At,85,117,202,0.5523257228693442,0.042916269694338816,0.0018418062044772243
At,85,118,203,0.4635183563911986,0.036044866028072775,0.0012992323669817148
At,85,119,204,0.6295533896076608,0.04893814720510914,0.0023949422518689313
At,85,120,205,0.49694020512966286,0.03865194220467316,0.0014939726361933945
At,85,121,206,0.5721784754092362,0.044478408227603516,0.0019783287984613484
At,85,122,207,0.4608594000203021,0.03583821763630901,0.0012843778433474502
At,85,123,208,0.5552672512925888,0.04314670072016469,0.00186163778303546
At,85,124,209,0.46403602806754884,0.036063726269566665,0.0013005923524462327
At,85,125,210,0.5766103208326048,0.044770355863390066,0.002004384764134585
At,85,126,211,0.5088767621286511,0.039510452259305495,0.0015610758377348588
At,85,127,212,0.6341180305370029,0.04917956101818621,0.002418629221941501
At,85,128,213,0.5797353009528976,0.044952911051582944,0.002020764212011528
At,85,129,214,0.7258895383847986,0.05621389252246267,0.003160001712526985
At,85,130,215,0.688503600349438,0.053299021115359224,0.0028407856518555086
At,85,131,216,0.8502421551065941,0.06572555340752118,0.004319848370724918
At,85,132,217,0.8289621927822467,0.06404664711351238,0.004101973006482783
At,85,133,218,0.9535349919125722,0.07355528397854094,0.005410379801163802
At,85,134,219,0.8438107687149967,0.0650468178475414,0.0042310885120912314
At,85,135,220,0.8252323961223057,0.0635057377905035,0.004032978732316185
At,85,136,221,0.7295328826873244,0.05609476097075827,0.0031466222083665054
At,85,137,222,0.7228963157081367,0.05548201707739686,0.003078254218976557
At,85,138,223,0.6401323977273473,0.04908251648562789,0.002409093424561934
At,85,139,224,0.6356845373471991,0.048645571777940155,0.0023663916536027277
Rn,86,107,193,0.9700622692471165,0.07429085980425665,0.005519131850455716
Rn,86,108,194,0.7233860149711623,0.0555307798215674,0.0030836675075913973
Rn,86,109,195,0.7473887521497058,0.05743390416601546,0.003298653347751048
Rn,86,110,196,0.5329110354193171,0.041036254628029845,0.0016839741938965008
Rn,86,111,197,0.5852204955703005,0.045099061796134876,0.0020339253748915924
Rn,86,112,198,0.40067523030585833,0.030931696166017097,0.0009567698277067968
Rn,86,113,199,0.47944280525206207,0.037031192744202635,0.0013713092360582858
Rn,86,114,200,0.32280851342742944,0.02497003481164839,0.0006235026384949324
Rn,86,115,201,0.42634871701429655,0.03298759229513415,0.001088181245429994
Rn,86,116,202,0.2958246528799966,0.022916622937359854,0.0005251716068531278
Rn,86,117,203,0.4227010781122244,0.03274609403884643,0.0010723066748009736
Rn,86,118,204,0.31662615563101376,0.024552605041509246,0.0006028304143243452
Rn,86,119,205,0.4654944839981591,0.036089400206620326,0.0013024448072736072
Rn,86,120,206,0.3824608753462847,0.02967406261875194,0.0008805499923016112
Rn,86,121,207,0.5241067518289526,0.04064752306575947,0.0016522211313814484
Rn,86,122,208,0.3963250583505694,0.030753649816059436,0.0009457869770088126
Rn,86,123,209,0.4741004685752801,0.0367667283082076,0.0013517923104895539
Rn,86,124,210,0.36685377760323384,0.02845899757388981,0.0008099145429106661
Rn,86,125,211,0.46313219348541246,0.03589970771974471,0.001288789014363098
Rn,86,126,212,0.3798016016376491,0.02944427130756555,0.0008669651128335279
Rn,86,127,213,0.4890835361194353,0.03788005980026554,0.0014348989304716936
Rn,86,128,214,0.41948980830961247,0.03248835298429498,0.0010554930796321483
Rn,86,129,215,0.5499782446189044,0.042546486623087354,0.001810203523968551
Rn,86,130,216,0.4977227843378129,0.03849542913019022,0.0014818980639174975
Rn,86,131,217,0.6440535295869375,0.04974937247766675,0.0024750000619216264
Rn,86,132,218,0.6082160646680309,0.046962980939706966,0.0022055215787432796
Rn,86,133,219,0.7696863472161644,0.0593459575017139,0.003521942671795232
Rn,86,134,220,0.7494602001082855,0.0577551021738687,0.003335651827114013
Rn,86,135,221,0.8857695787790005,0.0681523726969333,0.004644745904221701
Rn,86,136,222,0.7764246641623872,0.0596979800933104,0.0035638488272212846
Rn,86,137,223,0.7561589073715471,0.05804084233611295,0.0033687393790855216
Rn,86,138,224,0.6604754669346856,0.050654290372815325,0.0025658571331734913
Rn,86,139,225,0.6521009275601819,0.04992055377950155,0.002492061689652107
Rn,86,140,226,0.569121623145847,0.04352615724278763,0.0018945263643238743
Rn,86,141,227,0.5686518332616569,0.04340543033431388,0.0018840313825069753
Rn,86,142,228,0.494443624343826,0.03769984500638213,0.0014212783135052354
Rn,86,143,229,0.49837893096379043,0.037921425758456806,0.0014380345315541513
Fr,87,110,197,0.8135806650609952,0.0622907197183844,0.0038801337630343232
Fr,87,111,198,0.8454341593261302,0.06479295885559111,0.004198127517262323
Fr,87,112,199,0.640056711563576,0.049149311559089526,0.0024156548267324513
Fr,87,113,200,0.6991275980208298,0.05372325554794788,0.0028861881866701126
Fr,87,114,201,0.522505524922554,0.04021838634423247,0.0016175186001339448
Fr,87,115,202,0.6071064086449891,0.04675138195261663,0.0021856917144794483
Fr,87,116,203,0.4573848227768051,0.0352714829283558,0.0012440775079652947
Fr,87,117,204,0.5658894950105141,0.04364809007690962,0.001905155767362016
Fr,87,118,205,0.44136316131018216,0.034082654177419514,0.0011616273157775718
Fr,87,119,206,0.572394593945489,0.04420042856014472,0.001953677884900457
Fr,87,120,207,0.4715218908346289,0.03644469169684861,0.001328215552878346
Fr,87,121,208,0.6237841938896191,0.04820234143611124,0.0023234657199234466
Fr,87,122,209,0.5451857276114035,0.04215832368152306,0.001777324255636068
Fr,87,123,210,0.6164420144403598,0.047648083454331136,0.0022703398568709047
Fr,87,124,211,0.4921740216429598,0.03806151108665645,0.001448678626199672
Fr,87,125,212,0.5717363931586001,0.044187090766980575,0.0019524989904493798
Fr,87,126,213,0.47195477227665744,0.036486159259018436,0.0013312398174744567
Fr,87,127,214,0.5649052207230765,0.04363731135388704,0.001904214942196079
Fr,87,128,215,0.47931159951150754,0.037029448100224016,0.001371180026607184
Fr,87,129,216,0.5938898111192058,0.04583702069560758,0.0021010324662495573
Fr,87,130,217,0.5260342649164629,0.04059704871638736,0.001648120364480729
Fr,87,131,218,0.6567674754942001,0.050629510861575966,0.0025633473700824388
Fr,87,132,219,0.6057438965268174,0.04668507733452554,0.00217949644573063
Fr,87,133,220,0.7518803834696896,0.05787400234886064,0.003349400147875927
Fr,87,134,221,0.7168445436555421,0.05515532293848491,0.0030421096484485595
Fr,87,135,222,0.8776765479088298,0.0674341803350309,0.004547368677457468
Fr,87,136,223,0.8578193042836347,0.06587237148092395,0.004339169324520843
Fr,87,137,224,0.9000563474256629,0.06900822520609573,0.004762135146095226
Fr,87,138,225,0.7902346298901886,0.060546152864262126,0.003665836626662597
Fr,87,139,226,0.7677808509076782,0.058726604442810526,0.003448814069382333
Fr,87,140,227,0.6712402966559071,0.051299771473594546,0.0026316665532430247
Fr,87,141,228,0.6603598826306258,0.05037689180514615,0.0025378312279474013
Fr,87,142,229,0.5761950691666975,0.04391403030710883,0.001928442057813673
Fr,87,143,230,0.5733021430300241,0.04360931810794888,0.0019017726258402782
Fr,87,144,231,0.4976004942165719,0.03780989931610357,0.0014295884862938891
Fr,87,145,232,0.49832349635121354,0.03778758339425714,0.001427901458777938
Fr,87,146,233,0.4339104445707102,0.03286360691696899,0.001080016659593052
Ra,88,113,201,0.6976818713328305,0.05338156219800805,0.0028495911826998017
Ra,88,114,202,0.5023396537945524,0.038507024043353155,0.001482790900675378
Ra,88,115,203,0.568691282397713,0.04362103269660622,0.001902794493518389
Ra,88,116,204,0.40092549899180385,0.030801612087038244,0.0009487393071603804
Ra,88,117,205,0.49176627176305154,0.03779537370325148,0.0014284902733684333
Ra,88,118,206,0.34980912456733626,0.026920944754979637,0.0007247372665006656
Ra,88,119,207,0.4636538104800931,0.0356880479619468,0.0012736367673342151
Ra,88,120,208,0.3459217265375959,0.026655170711518572,0.0007104981256601975
Ra,88,121,209,0.4814475068413212,0.03709607159361372,0.001376118527678515
Ra,88,122,210,0.38647674464935367,0.029804267755682012,0.0008882943764523865
Ra,88,123,211,0.5424683240031618,0.041823060388603395,0.0017491683802687663
Ra,88,124,212,0.45160924745866254,0.0348407403646247,0.0012138771891551888
Ra,88,125,213,0.5149626154952706,0.039710246750844114,0.0015769036970129254
Ra,88,126,214,0.3995234935822714,0.03082226089986584,0.0009500117669793985
Ra,88,127,215,0.47662429803850037,0.036746951872452804,0.0013503384719163627
Ra,88,128,216,0.37578727658363914,0.028980069982880607,0.0008398444562126576
Ra,88,129,217,0.4748279980261286,0.0365882453181996,0.0013386996954647546
Ra,88,130,218,0.39214726636092356,0.030219552157940477,0.0009132213326264849
Ra,88,131,219,0.5076511350115109,0.039082381081327,0.0015274325109860666
Ra,88,132,220,0.44213256640382126,0.034035112183182115,0.0011583888613217917
Ra,88,133,221,0.5733074634806322,0.044083058106548556,0.0019433160120253363
Ra,88,134,222,0.5240841379015507,0.04028778951375145,0.0016231059839043412
Ra,88,135,223,0.670209718002479,0.051455125160291715,0.0026476299052612855
Ra,88,136,224,0.636434282097111,0.048841907980142985,0.002385531975140755
Ra,88,137,225,0.7968173881356329,0.06106362915590857,0.0037287668056903275
Ra,88,138,226,0.7777911170044963,0.0595722594584327,0.003548854096982824
Ra,88,139,227,0.8315600285669902,0.06359188475955069,0.004043927807271975
Ra,88,140,228,0.7218966141731872,0.05516703208174878,0.003043401428708699
Ra,88,141,229,0.6976765089392098,0.053226847362926044,0.002833097280196227
Ra,88,142,230,0.6008956541025341,0.045805155185223434,0.002098112241542401
Ra,88,143,231,0.588115756451796,0.04475048748930632,0.0020026061305305617
Ra,88,144,232,0.5035283074203697,0.03827739115321194,0.0014651586734959875
Ra,88,145,233,0.5010722076290602,0.038017931054220355,0.0014453630816434525
Ra,88,146,234,0.4278321418893621,0.03242592822926582,0.0010514408215294981
Ac,89,116,205,0.6178845128154602,0.04722755878411622,0.002230442308707153
Ac,89,117,206,0.6901693643513956,0.05278328395025422,0.0027860750645731652
Ac,89,118,207,0.5293781795010442,0.04054767776803825,0.0016441141723806633
Ac,89,119,208,0.6252915034099326,0.04791065330820565,0.002295430700419077
Ac,89,120,209,0.48942779856097274,0.0375482947983814,0.0014098744422661555
Ac,89,121,210,0.6075970311628953,0.04661975547990327,0.002173401601005971
Ac,89,122,211,0.4951261991292419,0.03802955902524463,0.0014462473596545654
Ac,89,123,212,0.6342500035218367,0.04871103596702131,0.0023727650249804437
Ac,89,124,213,0.5438087009702174,0.041799281962020096,0.0017471799725404585
Ac,89,125,214,0.6789734050355462,0.052173605173671866,0.0027220850768181998
Ac,89,126,215,0.546842389215445,0.042046135390940265,0.0017678775013132795
Ac,89,127,216,0.6076027137104116,0.0466957887872157,0.0021804966904602594
Ac,89,128,217,0.49063836837817787,0.03772248544594525,0.0014229859082195515
Ac,89,129,218,0.5737451660384151,0.04408339528707561,0.0019433457400365602
Ac,89,130,219,0.47539315583285763,0.03653500771917173,0.001334806789039938
Ac,89,131,220,0.5753912770909513,0.04418389135404688,0.0019522162551862184
Ac,89,132,221,0.49463111819352507,0.03798447499067237,0.0014428203403170146
Ac,89,133,222,0.6106020459276331,0.04684447435822037,0.0021944047778979653
Ac,89,134,223,0.5465634277776292,0.041926859721875154,0.0017578615661377971
Ac,89,135,224,0.6777694552753453,0.051933038437907975,0.0026970404813932273
Ac,89,136,225,0.6295430780934193,0.04822476793276387,0.0023256282421689305
Ac,89,137,226,0.7753017399480643,0.05931482714699143,0.003518248719477472
